,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
10,CMA-ES,"[-0.20619319  0.42144431  0.34912245  0.76226661  0.6350641  -0.36191171
  0.56434953 -1.11379886  0.25349922  0.54019575  0.23646274  0.40614356
  0.70631736  0.22907699 -0.59345951  0.37321851  0.76041284  0.7403765
 -0.08006611  0.41372398  0.24275194  0.48180593  0.90887627 -0.20420113
 -0.1210152  -0.57189466  0.73343513 -1.5110864  -0.47397506 -0.34415925
  1.14864104 -0.40220603  0.02750678  0.88367856 -0.50390181 -0.36780692
 -0.58317822 -0.37445165 -0.07506145  0.1809359  -0.02513072  0.28020623
  0.28566106  0.41968061 -0.10379023 -0.22238243 -0.0546053  -0.59211537
  0.87021937  0.42146095  0.74664239  0.55756077  0.27738849  0.71629002
  0.171049   -0.73967248  0.05387428 -0.54496948  0.45372953  0.2879179
 -0.2158764   0.79109586 -0.16810025  0.84174698 -0.00611516  0.94727256
 -0.4653262  -0.42846008 -0.6324346  -0.59228313  0.3973802  -0.1883541
  0.21828871 -0.24133063  0.24705901  0.1401042  -0.23522341 -0.06594578
 -0.13317893  0.55734515 -0.55726934 -0.77897207  0.12607533 -0.70494669
 -0.3107699   0.61121063  0.04459302  0.02293884  0.16306424  1.09577856
 -0.50229966 -0.13617636 -0.37005634  0.27122837  0.1213328  -0.35864108]",0.015325591899454594,0,0,0,0,19880,504,886
11,CMA-ES,"[-0.53231122  1.21869318  0.23214936  0.23509268  0.21853376  0.5383605
 -0.44804327  0.85507883 -0.41408735 -0.20902742  0.0119638   0.70540004
 -1.2763941   0.42313519  0.14840334 -0.62575137 -0.19910605 -0.02822258
  1.38036996 -0.30720313  0.73221825  0.14210689  0.18047876  0.02068985
 -0.06973254 -0.60966036 -0.13581441  0.19596167  0.5839809  -0.25222557
  0.00541904 -0.07604557 -0.55693472  1.49332858  0.00767772 -0.83750623
  0.47112875  0.70638722  0.8087396  -0.6543263  -0.57236226  0.19784092
  0.3887125   0.12409042 -0.15652914 -0.18958698 -0.40484288 -0.27873939
  0.08473067 -0.59533494  0.39338953 -0.04675619 -0.27620667 -0.41408595
 -0.27035834  0.41830361  0.27356659  0.62109794  0.60227049  0.09979818
  0.33224079  0.22519423  0.70792158  0.40720353  0.48903205  0.54012496
 -0.22256593  0.59767037 -0.26721646 -0.2609671   0.49615705  0.2510045
 -0.5494083   0.10004401 -0.02604191  0.41952826 -1.31747109  0.834656
 -0.56337006  0.02021759 -0.36268199  0.05375003 -1.10601697  0.10467746
  0.98903994 -0.14372385  0.43053773  0.41992788  0.52524671 -0.42083533
 -1.0681174   0.71939686 -0.24075238  0.26196203  0.03933337 -0.71272616]",0.1108415499329567,0,6,0,0,19520,105,96
12,CMA-ES,"[-2.83230296e-01  3.99990225e-01  7.40652251e-02 -2.20367277e-02
  7.73495210e-01  4.86772424e-01 -1.35360924e-01 -2.90331228e-01
 -5.00817061e-01  1.19290332e+00  3.48683577e-01 -7.19418001e-02
 -1.18756202e+00 -6.78767674e-01  3.40679159e-01 -5.93989170e-02
  4.66776249e-01  5.62138462e-03  9.84568023e-01 -3.98953757e-02
  4.08595660e-01  5.45223487e-01 -1.23456839e-01  1.73383277e-01
 -4.56469316e-02 -1.12199063e-02 -3.36129128e-01  2.85595903e-02
 -5.44001746e-02 -5.41697822e-01  3.29374709e-01 -4.07536964e-01
  4.12772443e-01  1.19848035e+00  8.45499851e-02 -5.56965343e-01
  2.74233901e-01 -7.39632168e-01  1.32642234e-02 -4.84013717e-01
  3.92634571e-01  7.92451060e-01  7.68869409e-01 -6.19838571e-02
 -5.16557872e-02  1.08110384e-03 -1.86135100e-01  1.13813619e-01
  2.00921585e-01 -1.57619970e-01  2.51695989e-01  3.28528209e-01
  5.57047974e-01 -1.74006806e-01  3.43677817e-01  3.46115174e-02
  1.77389629e-02 -4.13603312e-02 -4.09304017e-01 -3.75492140e-01
 -1.84276803e-01 -2.50777397e-01 -4.46741220e-01  8.61676211e-02
 -8.54063618e-01  3.06712708e-01 -5.88989293e-02  1.18726511e-01
 -1.04228828e-02  5.15110071e-02  1.01365137e+00 -4.29093887e-01
  3.06624757e-03 -2.95295146e-01 -1.57714247e-01  4.38561388e-01
 -1.96867838e-01 -2.43176913e-02 -2.25975963e-01  4.22773493e-01
  5.18470392e-01  3.61789989e-01  1.94100080e-01  7.82041491e-02
 -4.89606881e-01  2.37227727e-01  2.47612065e-01  1.65837726e-01
  6.23643857e-01  3.06483009e-01 -4.35230497e-01  1.20749807e+00
 -2.10760339e-01  6.84293524e-01  6.56462821e-01  6.05963423e-02]",0.015325591899454594,0,0,0,0,19880,198,266
13,CMA-ES,"[-0.81721019  0.01758249 -1.22176229 -0.05129568  0.27898921  0.93419114
 -0.30122452 -0.54824825 -0.18694272 -0.02241556 -0.05877301  0.3431743
  0.31540052 -0.00323349  0.61079883 -0.82045095 -0.13855116  0.40500525
  0.24638187  0.09306499  0.29500707  0.15108545  0.28499149 -0.53482576
 -0.20641526 -0.25906121  1.09042442 -0.02524883  0.43210261 -0.41473911
  0.36845103  0.46532247  0.05400904 -0.3134356   0.15406791  0.53178749
  0.34645371  0.60393244 -0.12487416 -0.58785459 -0.07806618 -0.74203236
 -0.76739252 -0.65697485  0.35026055  0.05306476 -0.81092446  0.74423014
 -0.04418101 -0.48160055 -0.36913916 -0.1328484   0.16682999 -0.62260713
  0.50309142  0.08510883 -0.077706    0.48747167 -0.15801267 -0.65527922
  0.72006065  0.56550844 -0.03317465 -0.42144596  0.90519682 -0.38723316
  0.35278846 -0.88027231 -0.26248454 -0.06296087  0.14952745 -0.03095451
  0.8109775   0.16649109 -0.32939636 -0.09526753 -0.45412005 -0.09312874
  0.19635786 -0.14360448  0.33933903  0.45194954 -0.4679206  -0.47086321
 -0.06455245 -0.47390825  0.35416426  0.41355377 -0.51831271  0.48618891
 -0.66374654 -1.37741687  0.4943197   0.60793017 -0.59860597 -0.17621629]",0.13975892961025238,0,0,0,0,19340,27,23
14,CMA-ES,"[ 0.33528511  0.33219033  0.15614627 -0.19837292  0.00391711 -0.07163504
  0.60053983  0.15362885  0.15534455  0.37940074 -0.13855041 -0.6901482
  0.39405798 -0.65829664  0.08091904  0.91848457  0.82564502 -0.38967371
 -0.67158797 -0.67302533  0.3733763  -0.05700034  0.22340541 -0.51860942
 -0.1974099   0.09696576 -0.1245574   0.4023222   0.77781293  0.30082035
 -0.65000746  0.22438572  0.59549189 -0.75588463  0.78973783  0.10824695
 -0.30914809 -0.67197569 -1.38365547 -0.22211188 -0.91463582  0.6978207
 -1.34413077 -0.03504117 -0.79988718 -0.82735681 -0.29081378 -0.23433964
  0.00946419  0.07544152 -0.0591733   0.12464583 -0.01985191  0.3340462
 -0.33190928 -0.19034215  0.17045758  0.7930561   0.66422091  0.70072179
  0.16170074 -0.02763196 -0.32136818 -0.64865885 -1.18885001 -0.15626093
  0.34111291 -0.30399696  0.09202771  0.10396231 -0.03163322  0.76247725
 -0.7129798  -0.47594958 -0.53275442 -0.66635363  0.44366385  0.18226739
  0.26288028 -0.11846343 -0.10706795 -0.49126781 -0.32072915  0.01997232
 -0.78348645  0.29665353 -0.00872566  0.66454109 -0.09803667  0.55832143
 -0.01245449 -0.38265178  0.08576599 -0.96262611  0.29535491 -0.52921616]",0.16647647321224213,0,0,0,0,19340,15,0
15,CMA-ES,"[-0.31076727 -0.08036818 -0.33954701  0.03166659  0.27020416  0.09953778
  0.33547275 -0.00247392  0.70528972  0.49775335  0.17868426 -0.63659054
 -0.19773849  0.16558337 -0.11512044 -0.23630067 -0.50408479 -0.49882245
  0.84614498  0.3642612  -0.24455244  0.45855704  0.00895668 -0.18072192
  0.19797331  0.27775379  0.05357055 -0.01881871  0.93129513 -0.43006218
 -0.14190668  0.17692465  0.33745567 -0.43759591  0.48812193 -0.46694226
  0.5391244   0.77965574  0.26539881  0.24262462  0.71623485  0.03847714
 -0.78349309  0.49842845  0.05900067 -0.35410357 -0.93020498  0.06550031
 -1.3599757  -0.42281542 -0.29611652  0.05662832  0.33798944 -0.22620664
  0.04622918  0.52088166 -0.14806791 -0.91932495 -0.23679435  0.77917363
  0.31137    -0.00632187 -0.59708758 -0.22681263  0.37532545 -0.74339426
  1.17058725 -0.10378946 -0.3046469   0.74221296 -0.31997527  0.60869736
 -0.27753507  0.8518684   0.19369596  0.46117918 -0.30600832  0.11667629
  0.16153534  0.39396884 -0.70131745  0.19400798  0.59124622  0.11820325
  0.13369739  0.6245502   0.41667234 -0.3457925   0.82690758 -0.01267065
 -0.20722489  0.74065396  0.031753   -0.22982728 -0.35223952  0.56388389]",0.015325591899454594,0,0,0,0,19880,373,471
16,CMA-ES,"[-0.17147539  0.01109143  0.35795805  0.4798522  -0.54654494  0.08970559
  0.10677121  0.13718837 -0.05026717  0.26022764  0.13965469 -0.36789184
  0.15204199  0.63327557  0.18370912 -0.29920451 -0.93028766 -0.87939616
  0.38602513 -0.05503184 -0.6880467   0.42869996 -1.00614513  0.59624707
 -0.68399384  0.29312829  0.45261799 -0.14991902  0.01468298  0.29984344
 -0.33173461 -0.59692382  0.62900721 -0.29434138 -0.22182302  0.27990832
 -0.83796374 -1.37313073  0.43189331 -0.35262121 -0.29438122 -0.01667877
  0.23756603  0.82083402 -0.60211152 -0.40583087 -0.76931034  1.77687222
 -0.14731532 -0.03463574 -0.07727839 -0.54335122  0.60482249 -0.41012764
  0.60650228 -0.41525493  1.38879488 -0.46362279 -0.3988608   0.11531825
  0.42690151  0.54563937 -0.26701894 -0.77478181  0.29626704 -0.09352369
  0.54484176  0.00213245  0.7294226   0.57494483  0.70241288 -0.07261368
  0.38547654 -0.35225905 -0.58712198  0.59300143  0.48637475 -0.42255298
  0.01212943 -0.47841143  0.00537097  0.66032696 -0.19372035  0.84622839
  0.0165905  -0.31530922 -0.20238353  0.3078338  -0.81080806 -0.57980077
  0.30843073  0.58175024  0.6473885   0.50961533 -0.68047412 -0.10072081]",0.015325591899454594,0,0,0,0,19880,493,845
17,CMA-ES,"[ 0.76160134  0.48624754 -0.17234474  0.49283324 -0.06375562  0.17052454
 -0.97579956 -0.70881572 -0.29847074 -1.01923013 -0.27434851 -0.63520531
  0.33142445 -0.75163741 -0.424518    0.05423924 -0.19553303  0.19634341
 -0.42290767  0.18537919 -0.26765841 -0.60047558 -0.70182993  0.51745778
 -0.57867246 -0.06033333 -0.70243923 -0.50635522  0.79466089 -0.25397603
  0.05613387  0.11829916 -0.08134975 -0.60467465  0.44663496 -0.03477732
 -0.47590458 -0.49980443 -0.67710308 -0.0862767   0.80822335 -1.38932811
  0.22396537  1.18608216 -0.07555139  0.20051157 -0.18277763 -0.58171888
 -1.18768751  0.55409213 -0.33266272  0.42927224  0.39034092 -0.58995052
 -1.20014471  0.36467959  0.70437391 -0.27286613  0.12862626 -0.49645635
 -0.10647816 -0.39502322  0.04837771 -0.52876966 -0.39005245 -0.07831835
  0.80325952 -0.75653539 -0.62596171 -0.14203148 -0.64886346  0.52402088
  0.4221221   0.7315586   0.42171308 -0.02399481 -0.10011396  0.11468896
  0.6085585   0.07162048  0.74247854  0.32468523 -0.63130924  0.02786303
  0.54280954 -0.61261072  0.43463934  0.6277138   1.10895638 -0.3973818
 -0.69600887  1.0798745  -0.01717377  0.08919982  0.31430553  0.29431108]",0.2837320566177368,1,0,0,0,19040,15,0
18,CMA-ES,"[-7.30764032e-01 -7.98696183e-03 -1.51583613e-01  1.27265908e+00
 -1.15182988e+00 -8.00407217e-02 -1.15636460e+00 -2.56853803e-01
 -4.54602921e-01 -4.09934289e-01  6.54237639e-02 -8.66211699e-01
 -5.41310112e-01  1.99224060e-02 -7.71261701e-01  3.09931740e-01
 -3.19055281e-01  5.75509843e-01 -3.76100574e-01  3.32686290e-01
  3.51741821e-02  3.75428423e-01  1.07545506e-01 -1.51735596e-01
  5.38252967e-01  1.35089194e-02 -2.99117759e-01 -2.96686114e-01
  2.07377475e-01 -4.92142209e-01 -1.39369122e-02  1.51649908e-01
 -5.95401549e-01 -6.07796341e-01  8.42240404e-02  7.65419804e-01
  4.02263164e-01  6.45148055e-02  4.99898928e-01 -7.95089450e-01
 -3.37734454e-01  4.53409859e-01 -7.69705545e-01  3.05031352e-02
  3.77050042e-01  1.02847426e-01 -1.61256661e-01 -7.39666731e-01
  1.88253920e-01 -2.96628547e-01  5.28363156e-01 -4.93385968e-01
 -2.77474246e-01  6.73190066e-01 -6.82303847e-01  9.91137279e-02
 -7.17998162e-02 -4.13070665e-01 -2.09836044e-02 -8.04603594e-01
  9.51682471e-01 -1.76661590e+00  3.89616971e-01 -2.51252640e-01
 -8.81550381e-01 -6.70240151e-01 -3.10324285e-01  4.71770588e-01
  1.64076695e-03 -6.97414922e-01 -1.24894468e-02 -4.97503238e-01
 -5.24356854e-01 -2.54824347e-01  2.22948541e-01  3.01944279e-01
 -5.47502271e-01 -1.28244901e-01  1.14198925e-01  4.06869443e-01
 -1.30235544e-02 -7.12617841e-01  1.59103141e-01  2.72877836e-01
  2.75599330e-01  6.81621781e-02 -1.09945707e-01 -8.71501006e-01
  2.22236943e-01  1.28863600e-01  1.14512544e-01 -4.91659527e-01
 -3.41879492e-01  5.81992723e-01 -1.09888910e+00 -1.49168680e-01]",0.010454544797539711,0,0,0,0,19940,334,692
19,CMA-ES,"[ 0.53671539 -0.83347507 -0.33771646 -0.41007905  0.42258618 -0.2412353
  0.12587458  0.55603855 -0.38799716 -1.02052672 -0.06506457 -0.46541355
 -0.69448171 -0.05424591 -0.68846413 -0.48394331  0.23954965 -0.24171156
  0.58586692  0.11965047  0.04771644  0.12329697  0.96773382  0.08677043
 -0.53277645  0.84050412 -0.24208027 -0.41802023  0.46291423 -0.30369931
  0.02608091 -0.82258068  0.77877525 -0.25004217  0.25242434 -0.18562098
 -1.00038601  0.0788879   0.38476123  0.23853216 -0.13892383 -0.01490428
  0.40518253 -0.01611493 -0.47221245  0.24408464 -0.09968818  0.63241987
 -0.06037392 -0.24590678  0.34611124 -0.57572349 -0.62258274 -0.06270467
  0.6944875  -0.60833661 -0.35167586 -0.02539632 -0.50026787 -0.42962137
 -0.49174743  0.20803647 -0.3614607  -0.42404067  0.37063842  0.00316479
 -0.15840479 -0.9112149  -0.78233914  0.13190923 -0.58661011  0.08876057
  0.34310887  0.38701481  0.41235511 -0.14351463  0.14416414 -1.16717251
  0.12339889 -0.24720006  0.07237895  0.3244053   0.52299496 -0.47866379
 -0.4609372  -0.73693556 -0.02064979  0.71529451 -0.73809423 -1.19586198
 -0.20714867 -0.5100655  -0.8874555   0.91784132 -0.28850783 -0.54412086]",0.015325591899454594,0,0,0,0,19880,395,683
20,CMA-ES,"[-3.37443099e-01  4.69353120e-01 -9.67127185e-01  6.97178671e-01
  1.19489580e+00 -1.44120248e-01 -8.07139191e-01  4.37560075e-01
 -2.36875010e-01  6.52518080e-01 -5.58473023e-02  7.12673228e-01
  1.37032871e+00 -9.56433353e-01 -5.69260785e-02 -2.05286236e-01
 -5.14632652e-03 -9.28732581e-02  2.04815416e-01  7.70089233e-01
 -9.10813933e-01  1.31493858e+00  1.26908963e+00  7.23671375e-01
 -5.69642663e-01  2.01110859e-01  1.98590104e-01  3.79124914e-01
  6.08001404e-01  4.18373800e-01 -6.50207524e-02  1.91163902e-02
  1.33229996e-01 -3.01491922e-01  6.91647371e-01 -1.27248546e-01
 -3.55249884e-01 -3.80197563e-01  2.49845691e-01  4.28567827e-04
 -9.38083027e-01 -1.10760413e+00 -7.53577818e-01 -4.39597395e-02
 -1.43994164e+00 -3.63994540e-01 -4.24403311e-01 -4.36371068e-02
 -3.97404785e-01 -1.90538345e-02 -3.75681413e-02 -5.93192914e-01
  1.12799483e-01 -4.79385960e-01 -7.05150942e-01  5.23426055e-01
  6.93011725e-02 -5.03252807e-02  6.12226081e-02 -4.43427143e-01
  5.31970026e-01  2.20315933e-01  2.60166424e-01  9.33910243e-01
  5.18211890e-04 -5.70960475e-01 -1.01572447e-01  3.26335840e-01
 -1.90210388e-01 -3.37740459e-02 -5.55081720e-02  6.84577806e-01
 -6.65465942e-01  5.38871805e-01  2.52249680e-01 -2.44037822e-01
 -1.77460044e-02 -2.47033573e-01  3.55960433e-01 -7.23552365e-01
 -1.23088159e-01  4.80609097e-01  4.67304419e-02  5.85150936e-01
  3.87549218e-01  4.88270769e-02 -5.51588810e-01  2.03890260e-01
  4.91420482e-01 -1.09207578e+00 -8.14765880e-01  1.52828889e+00
  5.19683872e-01 -3.07869482e-01  1.56795068e-01 -3.50580396e-01]",0.015325591899454594,0,0,0,0,19880,468,810
21,CMA-ES,"[ 0.30409136 -0.75227488 -0.34938062  1.0249842  -0.20662356  0.22550571
  0.97132838  0.37243719  0.00998499 -1.18965468  1.01798222 -0.61500991
  0.66526792 -0.40814604 -0.93241005  0.73379396  0.53834849 -0.58632719
 -0.76306346  0.49767102  0.13456137 -0.00755507 -0.53914617 -0.19896579
 -0.46880637  0.2491765   0.1484352   0.61258637  0.26232429 -0.14493822
 -0.24980512 -1.00218006  0.95513433 -0.69513121  0.07462064 -0.00738654
 -0.6906662  -0.57410095 -0.91527509 -0.01416546  0.07143031 -0.2937734
 -0.48605096 -0.39354092  0.27096698 -0.2347508  -0.32539443  0.9763123
 -0.74536094  0.23222848 -0.48016748 -0.76457936 -0.36709064 -0.18636962
 -0.16696345  0.24278443 -0.55967053  0.28422112  0.30711044  0.09619283
 -0.23163502  0.44784003 -0.04232438  1.11021824 -0.63354625 -0.39458826
  0.35063754 -0.04242884 -0.10048155  0.45800796 -0.36457415  0.08253272
 -0.20638404 -0.00531181  0.48083792 -0.1381032  -0.11776654  0.46262346
  0.43066986 -0.00914665  0.07517254  0.20056575  0.19393446 -0.42103227
  0.41621412  0.30142283 -0.99177697  0.10123381  0.27261843 -0.24088505
 -0.50742055  0.71938268 -0.30433291 -0.31222365  0.92254935 -0.92374234]",1.0,3,90,0,0,17300,25,98
22,CMA-ES,"[-0.60569893  0.08310877 -0.5529478   0.24064069  0.59749779  0.39624172
  0.71380378 -0.57981951 -0.23070418 -0.70752588 -0.81698615 -1.58732206
 -1.2376166   0.36004665  0.32140236 -0.22402159 -0.47911773  0.06392549
 -0.59854403  0.17144092  0.12940253 -1.226765   -0.66047624 -0.35035691
  0.50191795  0.00521363 -0.70109518  0.02716883  0.40432199 -0.17293144
  0.10887462  0.36206642  0.04374738  0.86768216  0.4419836   0.09892461
  0.59867104 -0.86913468 -0.3618684  -0.92425291  0.76672404 -0.62086427
 -0.039164    0.07360746 -0.46284649 -0.16431404 -1.6050285  -0.3295651
 -0.05529686 -0.4216549  -0.63273835  0.31921147 -0.59106335 -0.50086484
 -0.38288149  0.02509376  0.69222631  0.75526228  0.96642832  0.19234064
  0.22887976 -0.13262907 -0.49277422 -0.02015492 -0.1088532   0.31705127
  0.5596833  -0.25751212  0.7343874  -0.22268547  0.11810492  0.45315257
  0.08955312  0.00634513  0.07565228 -0.29682365 -0.35750468 -0.0524113
 -0.32840893  0.32948518 -0.53381018 -0.41073656 -0.04817209 -0.65493062
 -0.06023366 -0.66699676 -0.12073467  0.89669604  0.56751094 -0.02516239
 -0.9555145   0.30086091 -0.24850945 -0.14599307  0.23996665 -0.69382002]",0.16647647321224213,0,0,0,0,19340,25,151
23,CMA-ES,"[ 0.25847054  1.46692631 -0.67752533 -0.49618267 -0.61959492 -0.324462
  0.00828922  0.57486953  0.55430871  0.27640995  0.90661347  0.16072243
  0.16949778  0.29573827  0.02851149  0.57165043  0.06633694  0.15154345
 -0.55627306  0.01352379  0.13724399 -0.82603673 -1.27326371 -0.3088645
  0.33407908 -0.36731705 -0.85622662 -1.04462659  0.65951382 -0.02287959
  0.20719868 -0.24692337 -1.024677    0.24724712 -0.58635377  0.19846584
 -0.02800422 -0.69216564 -0.82086494 -0.39284276  0.17532892 -0.29444911
  0.80011647  1.69787676  0.08993166 -0.05964508 -0.56035155 -0.07961509
 -0.59109736 -0.18039163 -0.04477487  0.65101733 -1.17838411 -0.79062309
 -0.27634836  0.07988826  0.60483258 -0.05274303  0.93909355 -0.00592477
  0.11527927  0.76711879 -0.28452522 -0.44289005 -0.39847617  0.46196407
 -0.14951879 -0.25796466  0.52913226 -0.00736006  0.17682238  0.27580182
  0.03138398 -0.01247342  0.0528635   0.23377227 -0.26566623  0.04138857
 -0.03192909 -0.67909264 -0.79046199 -0.2538487  -0.02565301 -0.24089264
 -0.10574516  0.22977207 -0.36828774  0.13443611  0.08459207  0.31957529
 -0.95948354 -0.15512441 -0.41855848  0.40503677  0.61479678 -0.53876157]",0.17643678188323975,1,0,0,0,19310,38,0
24,CMA-ES,"[-2.37402132e-01 -9.57576861e-01 -4.32037244e-01  5.32582574e-01
  3.91532635e-01  3.26026468e-01 -4.37079004e-01 -3.98493823e-01
 -6.67006355e-01 -4.64630314e-02 -1.36245763e+00 -3.13251742e-01
  9.67778077e-01  3.06229751e-02 -1.47140528e+00 -2.49561787e-02
 -4.54418201e-01  1.58648055e+00 -3.99062774e-01 -5.06461046e-01
 -1.45367768e-01  1.67643336e-01 -1.41207138e+00 -2.83718298e-01
 -8.47747055e-01  2.83698554e-01 -1.44303889e-01 -7.13710519e-01
  1.19813437e+00 -3.09306909e-01 -2.26299459e-01  5.65200212e-02
  2.77581983e-01 -1.98431121e-01  3.98014168e-01 -3.71142620e-01
  6.40276639e-01  4.80529981e-01  4.71958187e-01  3.08241734e-01
  3.73418679e-01 -3.79054920e-01  1.27526931e+00  9.39624130e-01
 -8.40979845e-01  3.17723405e-02 -9.00454743e-01  9.75437561e-01
 -2.36801869e-01 -3.67660276e-01  1.84571359e-01  1.77368094e-01
  5.03784424e-01 -1.38399671e-01 -3.71121517e-01  1.03727864e+00
  4.19340141e-01  2.62209606e-01 -8.79655644e-02  5.60134013e-02
 -9.32142398e-01 -2.10553843e-01  2.27426291e-01  4.22710838e-02
 -4.88546081e-02 -1.00074190e-01 -1.86406480e-01 -3.77047422e-01
  1.08841690e-01 -1.94818964e-01 -2.74023321e-01 -1.55264309e-01
  2.20053061e-01  3.14409352e-01  3.09728523e-01 -1.84436065e-01
 -3.50714536e-01 -5.49672741e-01 -2.24042249e-01 -3.32161786e-01
  5.31983367e-01  3.52228477e-01 -5.84084308e-01 -6.02686229e-01
 -1.56741958e-03 -2.60177218e-01  3.14958667e-01  7.64166999e-02
  3.48253032e-01  5.70484136e-01  1.60235994e-03 -1.82587415e-02
  9.02626408e-02  2.36267823e-02 -8.73747715e-02 -6.74287195e-01]",0.010454544797539711,0,0,0,0,19940,98,313
25,CMA-ES,"[-0.26213496 -0.2488727  -0.48533371  1.21941937  0.0216885  -0.65573596
 -0.80412918  0.04132726 -0.87211262  0.03968196  0.25805848 -0.44345369
 -0.2116218  -0.25234184  0.30177036 -0.55356454 -0.01907297 -0.06723671
 -0.87575791  0.23689274 -0.08297181  0.05311248  0.04442249 -0.88759044
 -0.07904756 -0.38923825 -1.12401439  1.11011992  0.45177607  0.55152463
 -0.41109132  0.50232317  0.32874985  0.87259143  1.24869056  0.88110808
  0.02495116 -0.85551911  0.00708742 -0.07443817  0.44186543 -0.47387389
 -0.75744047 -0.26321423 -1.19254209 -0.68884186 -1.14823451  0.6955506
  0.05952149  0.15425133  0.06176188  0.71067949 -0.75908875 -1.21971225
  0.47817729 -0.07708606 -0.04005401 -0.11219346  0.34645328 -0.07149204
  0.63795268 -0.33768314  0.118303   -0.70293791 -0.3512724  -0.22212635
  0.37839091 -0.32765692  0.40076974 -0.06136474  0.34046797 -0.04128372
  0.04352964 -0.5085596   0.24739224  0.12647901 -0.38914354 -0.54693977
 -0.28740683  0.02439176 -0.59704514 -0.18681351  0.33685114 -0.30235179
 -0.2955083   0.13585496 -0.66128085 -0.05166727  0.4563994   0.66861109
 -0.38454484  0.78510773 -0.29323236  0.18879818 -0.24160788  0.15912496]",0.5353767275810242,3,86,0,0,17780,289,507
26,CMA-ES,"[-0.04078413 -0.06849193 -0.02233719  0.51931339  0.13530851 -0.09933264
 -0.07519265  0.64989911 -1.44659499  0.19292204  0.16082007 -0.2443278
  0.45642334 -0.2746092  -0.24561002 -0.05711748  1.08928573 -0.37343068
 -0.73213692  0.61818664 -0.18133158 -0.00693352 -1.59766516 -1.53941029
  0.02399505  0.4789814  -1.10594073  0.72961595  0.77747176 -0.12401219
  0.38933753  1.3869612   0.34340468  0.25623612 -0.34705185 -0.22582222
 -0.27011778 -0.87014427 -0.38936979 -0.04188206 -0.50699617 -0.55343645
 -0.1444168   0.73299603 -0.80394941 -0.66499019 -0.7247328   0.48212945
 -0.55476578 -0.04288927  0.10282175  0.11860532  0.3512273  -0.56811304
 -0.91598787 -0.1169359   0.00776761 -0.2353834   0.77043116  0.24563537
 -0.53043256 -0.15920718  0.1325977   0.22227523 -1.10942221 -0.42792993
  0.30244394 -0.26845613 -0.76567606 -0.10916727 -0.18424965  0.22608532
  0.50751095 -0.21188291  0.31781577 -0.14819376 -0.21886797 -0.36441196
  0.46459149 -0.60968355 -0.32137278 -0.68742465 -0.04956089  0.30665381
 -0.22187017 -0.23699435 -1.09378068  0.08041717 -0.00790993  0.62208407
 -0.32203162 -0.54091795 -0.11334458 -0.21447291  1.05447292 -0.72885283]",0.14890451729297638,0,0,0,0,19340,4,2
27,CMA-ES,"[-0.25350934  0.62493639 -0.91742561  0.18476487  1.3004309   0.05297602
  0.52395362 -1.34985712 -0.33595298  0.78255261 -0.35840649 -0.43001767
  0.47390833 -0.57874193 -0.00987358  0.42159156 -1.11322771  0.07062339
  1.1342294  -0.85407523 -0.51737478 -0.06504431 -0.41640945  0.48957019
 -0.01752741 -0.29781453 -0.5062325  -0.29283768  0.82997444 -0.68587753
 -0.39649751 -0.33505717 -0.13885174 -0.15377551  1.23422775  0.37922273
 -0.28594017  0.59828576  0.01974779 -0.66658431  0.04035302  0.1740283
 -0.06808153  1.11989327 -0.25813952 -0.50998714 -1.10510096  0.58194666
  0.69246846 -0.97898917 -0.16939785 -0.04083859  0.12594313  0.66605719
 -0.71470656  0.02492416  1.21192889  1.16855789 -0.19727324  0.51742916
 -0.61795798 -0.26691125 -0.67980718 -0.02001425  0.80837009  0.00988587
  0.58932488 -0.70324532  0.66917459  0.64716073  0.63736567  0.534501
  0.66766655  0.19212911 -0.24488124 -0.67277874 -0.14777136 -0.04879929
  0.08518886 -0.35515003  0.13069438  0.07286318 -0.30355431 -0.74327686
  0.63762163  0.07764145  0.27700365  0.2551066  -0.14208417 -0.19770876
 -0.26249247  0.04696161  0.40779098 -0.13765465 -0.10397833 -0.23829501]",0.21242979168891907,1,0,0,0,19220,35,0
